key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	strafe_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_resistance	projectile_penetration_speed_change	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	combat_camera_shake	has_blood	can_dismember	dismember_arms_alive_hp_ratio	dismember_head_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	anim_lod_distance_multiplier	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
dwf_thane_bodyguard1	man	1.5000	3.2000	3.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.6500	circle	1.0000	225.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thane_bodyguard2	man	1.5000	3.2000	3.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.6500	circle	1.0000	225.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thane_bodyguard3	man	1.5000	2.8000	3.0000	4.0000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	255.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thane_bodyguard4	man	1.5000	2.6000	5.0000	5.0000	3.6000	1.8000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	270.0000	1.4000	70.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thane_bodyguard5	man	1.5000	3.3000	4.0000	5.0000	4.0000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	180.0000	1.4000	70.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thane_bodyguard6	man	1.5000	3.3000	4.0000	5.0000	4.0000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	180.0000	1.4000	70.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thorek_ironbrow_bodyguard_1	man	1.5000	3.2000	2.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	75	80	0.0000	true	1.0000	2	0.9000	wh_main_generic_character_aura		0.5000	1.4500	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_thorek_ironbrow_bodyguard_2	giant	2.6000	3.0000	2.0000	3.0000	3.8000	1.0000	35.0000	30.0000	30.0000	1.8000	circle	1.0000	5000.0000	6.7500	60.0000	60.0000	3000	true	true	0.0000	0.0000	0.0000	very_large	ignore	wh2_tmb_hierotitan	6.0000	giant_effects	50	50	0.0000	false	0.8000	5	0.7500			0.3000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ungrim_ironfist_bodyguard_1	man	1.5000	3.2000	3.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7000	circle	1.0000	500.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ungrim_ironfist_bodyguard_2	man	1.5000	3.2000	3.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7000	circle	1.0000	500.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_arch_lector_bodyguard_1	man	1.5000	3.1000	2.0000	4.0000	3.9000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	500.0000	2.2000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_cavalry_rider	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_demigryph	giant	1.8000	7.5000	4.6000	5.8000	11.0000	3.0000	35.0000	30.0000	30.0000	1.5000	ellipse	0.5000	1800.0000	2.5000	60.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_demigryph	0.0000	war_beast_effects	75	50	0.0000	false	1.0000	3	0.8500			0.5000	1.7000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_pegasus	giant	2.0000	8.2000	6.0000	10.0000	10.8000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.4000	1250.0000	2.0000	120.0000	120.0000	0	true	true	1.0000	10.5000	13.0000	medium	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	60	30	0.0000	false	1.1000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_warhorse_barded	horse	2.0000	7.8000	7.0000	7.0000	10.8000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_warhorse_barded_shk	horse	2.0000	7.8000	7.5000	8.0000	13.0000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_warhorse_fast	horse	2.0000	9.0000	6.5000	7.0000	11.3000	3.0000	35.0000	25.0000	25.0000	1.4000	ellipse	0.5000	750.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_bodyguard_warhorse_medium	horse	2.0000	8.4000	7.0000	7.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	900.0000	2.0000	70.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_boris_todbringer_bodyguard_1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_captain_retinue_1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_captain_retinue_2	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_captain_retinue_4	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	180.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	20	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_captain_retinue_5	man	1.5000	2.8000	2.0000	4.0000	3.5000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	180.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_engineer_retinue_1	man	1.5000	3.3000	3.5000	5.0000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_engineer_retinue_2	man	1.5000	3.3000	3.5000	5.0000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_general_bodyguard_1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_general_retinue_1	man	1.5000	2.8000	2.0000	4.0000	3.5000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	180.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	50	25	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_huntsmarshal_bodyguard_1	man	1.5000	3.6000	4.0000	5.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	400.0000	2.2000	360.0000	240.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	46	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_karl_franz_bodyguard_1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_markus_wulfhart_bodyguard_1	man	1.5000	3.6000	4.0000	5.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	400.0000	2.2000	360.0000	240.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	46	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_master_engineer_bodyguard_1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000	wh_main_generic_character_aura		0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_volkmar_the_grim_bodyguard_1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	500.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	15	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_warrior_priest_retinue_1	man	1.5000	2.8000	2.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	240.0000	1.9000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	50	25	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000	large	false	false
emp_warrior_priest_retinue_2	man	1.5000	2.8000	2.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	240.0000	1.9000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	50	25	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000	large	false	false
emp_witch_hunter_retinue_1	man	1.5000	3.4000	2.5000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	125.0000	1.8000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_witch_hunter_retinue_2	man	1.5000	3.4000	2.5000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	125.0000	1.8000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_witch_hunter_retinue_3	man	1.5000	3.6000	3.0000	4.0000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	125.0000	1.8000	70.0000	240.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
eshin_sorcerer_bodyguard1	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	100.0000	1.5000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	25	25	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
eshin_sorcerer_bodyguard2	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	100.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	25	25	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
eshin_sorcerer_bodyguard3	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	150.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grey_seer_plague_bodyguard1	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grey_seer_plague_bodyguard2	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grey_seer_plague_bodyguard3	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	300.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	30	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grey_seer_ruin_bodyguard1	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grey_seer_ruin_bodyguard2	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grey_seer_ruin_bodyguard3	man	1.5000	4.2000	2.0000	4.0000	4.8000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	300.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	30	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grn_azhag_the_slaughterer_bodyguard1	man	1.5000	3.6000	3.0000	4.0000	4.5000	1.0000	35.0000	35.0000	35.0000	0.9000	circle	1.0000	800.0000	2.1000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_orc	2.0000	infantry_effects	70	40	0.0000	true	1.0000	5	0.7500	wh_main_generic_character_aura		0.5000	1.4500	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grn_black_orc_big_boss_bodyguard1	man	1.5000	2.9000	2.5000	4.0000	3.7000	1.0000	30.0000	25.0000	25.0000	0.8000	circle	1.0000	500.0000	2.0000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_orc	0.0000	infantry_light_effects	75	75	0.0000	true	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.8000	1.0000	1.0000		false	false
grn_black_orc_big_boss_bodyguard2	man	1.5000	3.3000	3.5000	4.0000	4.7000	1.0000	35.0000	35.0000	35.0000	0.8000	circle	1.0000	500.0000	2.0000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_orc	0.0000	infantry_light_effects	75	75	0.0000	true	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.8000	1.0000	1.0000		false	false
grn_black_orc_big_boss_bodyguard3	man	1.5000	2.9000	2.5000	4.0000	3.7000	1.0000	30.0000	25.0000	25.0000	0.8000	circle	1.0000	500.0000	2.0000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_orc	0.0000	infantry_light_effects	75	75	0.0000	true	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.8000	1.0000	1.0000		false	false
grn_black_orc_big_boss_bodyguard4	man	1.5000	2.9000	2.5000	4.0000	3.7000	1.0000	30.0000	25.0000	25.0000	0.8000	circle	1.0000	500.0000	2.0000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_orc	0.0000	infantry_light_effects	75	75	0.0000	true	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.8000	1.0000	1.0000		false	false
grn_black_orc_big_boss_bodyguard4_mount	horse	1.5000	7.0000	5.5000	6.0000	10.4000	1.0000	35.0000	30.0000	30.0000	1.3200	ellipse	0.5500	1500.0000	1.6500	60.0000	60.0000	0	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_boar	0.0000	cavalry_effects	70	85	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false			true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grn_goblin_big_boss_bodyguard1	man	1.5000	3.3000	3.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.5000	circle	1.0000	135.0000	1.0000	360.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_goblin	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grn_goblin_big_boss_bodyguard2	man	1.5000	3.7000	3.5000	4.0000	4.2000	1.0000	35.0000	30.0000	30.0000	0.4500	circle	1.0000	100.0000	1.2000	360.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_goblin	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
grn_goblin_big_boss_bodyguard3	man	1.5000	3.3000	3.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.5000	circle	1.0000	100.0000	1.0000	360.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_goblin	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
